id,title,dis,com,htype,rty,fit,flo,sumflo,pri,lab
2450,蠡湖香樟园北区 ,滨湖区,蠡湖新城,4室2厅,整租,精装修,23,33层,8000,香樟园豪装 拎包入住 196平大户型 温馨舒适 领包入住！
2451,中南新村 ,梁溪区,金星,2室1厅,整租,中等装修,7,7层,900,中桥乐购对面，中南新村中装两房，设施齐全
2452,堰新家园三期 ,惠山区,惠山新城,2室2厅,整租,中等装修,3,6层,1000,堰新家园 两房 设施齐全 干净清爽 温馨舒适 拎包入住！
2453,万科金域蓝湾 ,滨湖区,河埒口,2室2厅,整租,精装修,18,33层,3800,万达 八佰伴 太湖广场商圈交点 万科 景观2房 自带公园泳池
2454,万达广场 ,滨湖区,河埒口,5室2厅,整租,精装修,5,18层,5700,河埒口万达广场精装五房  设施齐全  适合公司员工居住
2455,万科金域蓝湾 ,滨湖区,河埒口,3室2厅,整租,精装修,17,33层,7500,溪岸观邸旁 万科金域蓝湾精装修三房 采光无敌 带 花园 泳池
2456,大丁佳苑北区 ,滨湖区,河埒口,2室1厅,整租,精装修,7,18层,1800,大丁佳苑 两室一厅 自住精装修 靠近万达广场地铁口拎包入住
2457,仙河苑三期东区 ,滨湖区,太湖新城,2室2厅,整租,精装修,13,18层,1600,《U房置业实拍》 仙河苑三期精装两房 南北通透 无敌采光 急
2458,华侨城景华苑B区 ,滨湖区,蠡湖新城,3室2厅,整租,精装修,3,7层,2000,新体 山明四村旁 华侨城精装三房 家电齐全 可卖可租 随时看
2459,新欧风花园 ,梁溪区,北大街,1室1厅,整租,精装修,10,32层,900,北塘北大街 梨花家园 华仁凤凰城 金太湖精装公寓 拎包入住
2460,健康里小区 ,梁溪区,崇安寺,3室1厅,整租,精装修,4,5层,2800,恒隆广场附近，可做员工宿舍，采光好，楼层佳，看房方便！
2461,横街小区 ,梁溪区,北大街,2室2厅,整租,精装修,6,7层,1100,崇安寺横街小区 2室2厅70平米 精装修 押一付三
2462,首创隽府 ,锡山区,东亭,3室2厅,合租,精装修,5,22层,2300,首创隽府 好房出租 先到先得
2463,周新苑(五期) ,滨湖区,太湖新城,2室1厅,整租,精装修,7,18层,1400,周新苑便宜好房 靠近江大海岸城 两室整租 两卧朝南干净整洁
2464,民丰东苑 ,梁溪区,黄巷,3室2厅,整租,中等装修,5,7层,2800,大三房，精装修，随时看房，家具家电齐全
2465,尚锦城B区 ,滨湖区,太湖新城,2室1厅,整租,精装修,15,31层,2300,尚锦城房东自住装修 设施齐全南北通透 拎包入住近塘铁桥地铁口
2466,柏庄一村 ,锡山区,东亭,2室2厅,整租,中等装修,3,6层,1600,U房实拍柏庄一村精装三房价格实惠家电齐全拎包入住房东诚意出租
2467,丰裕园一期 ,滨湖区,太湖新城,2室2厅,整租,毛坯,10,32层,1800,新出！丰裕苑精装两房 近江大 交通便利 拎包入住1800/月
2468,绿城玉兰花园一期 ,滨湖区,太湖新城,2室2厅,整租,豪华装修,10,17层,4800,玉兰东花园 豪华精装修 宁静中的奢华  锡师附小 三开间朝南
2469,五洲国际银河城 ,梁溪区,广益,1室1厅,整租,精装修,18,28层,1500,广益哥伦布广场附近五洲银河城精装1房拎包入住看房方便急租！
2470,叙丰家园 ,新吴区,长江路,2室2厅,整租,精装修,5,7层,1500,长江路叙丰家园精装两室，翻新装修，物超所值！
2471,隐秀苑 ,滨湖区,河埒口,2室1厅,整租,精装修,8,11层,1500,隐秀苑家乐福旁瑜憬湾 近联创 工业设计园 温馨舒适 拎包入住
2472,青山二村(西区) ,滨湖区,河埒口,1室1厅,整租,简单装修,3,5层,900,万达广场附近，青山二村，79单间，设施齐全，拎包入住，有钥匙
2473,周新苑(三期) ,滨湖区,太湖新城,2室1厅,整租,精装修,7,30层,1400,精装两房+家电齐全+目前空随时入住+看房提前联系
2474,新街家园 ,梁溪区,黄巷,2室2厅,整租,精装修,13,22层,1200,《U房置业实拍》广石家园后面新街家园精装2房 全新出租
2475,大箕山家园(南区) ,滨湖区,梅园,2室1厅,整租,精装修,3,6层,1600,梅园开元寺地铁口 大箕山家园 精装两房 家电齐全 拎包入住
2476,融科玖瑞尚城 ,滨湖区,太湖新城,3室2厅,整租,精装修,23,33层,3500,玖瑞上城精装超大三房 南北通透 近海岸城商业体交通便利有钥匙
2477,塔影景苑 ,梁溪区,上马墩,1室1厅,整租,精装修,12,28层,1000,好房分享！地铁口精品单身公寓 酒店式豪华装修 配备齐全拎包住
2478,团结二村 ,滨湖区,河埒口,1室1厅,整租,中等装修,2,5层,1100,团结二村2楼中等装修单间 基础家电齐全 周围购物交通方便
2479,天鹅湖花园A区 ,滨湖区,太湖新城,3室2厅,整租,精装修,16,32层,2800,天鹅湖精装三房南北通透全天采光 近恒华科技 房东自住装修
2480,曹张新村 ,梁溪区,南禅寺,1室1厅,整租,中等装修,2,6层,1500,曹张新村，全装修，设施齐，拎包入住，2楼随时看房
2481,万达公寓 ,惠山区,惠山新城,1室1厅,整租,精装修,12,24层,1300,惠山 万达公寓 精装修 家电家具齐全干净清爽 拎包入住！
2482,梁南苑B区 ,滨湖区,太湖新城,1室2厅,整租,精装修,16,28层,1600,外国语旁梁南苑精装公寓 装修温馨干净 近地铁落霞街道 拎包住
2483,锡惠里住宅小区 ,梁溪区,迎龙桥,1室1厅,整租,中等装修,5,7层,1200,百脑汇后面 地铁口 锡惠里小区 精装修 单间 家电家具齐全
2484,橘子公寓 ,梁溪区,北大街,1室1厅,整租,精装修,6,22层,2500,欧风街橘子公寓中层精装，拎包入住，干净整洁，住的舒服
2485,万达公寓 ,滨湖区,河埒口,1室1厅,整租,精装修,6,25层,1800,万达公寓精装一室设施全靠近地铁口万达广场四院阳光嘉园富安华庭
2486,魔方公寓 ,滨湖区,太湖新城,1室2厅,整租,精装修,3,5层,1600,一室户公寓+全新装修+家具家电纯新齐全+江南大学附近
2487,太湖国际社区星辉塞纳 ,滨湖区,太湖新城,2室2厅,整租,精装修,9,18层,2700,太湖国际星辉塞纳 精装2室 拎包入住
2488,古运五爱苑B区 ,梁溪区,扬名,2室2厅,整租,精装修,20,33层,1800,古运五爱苑精装2房，华清大桥地铁口近人民医院金匮苑清扬康臣
2489,水曲巷小区 ,梁溪区,崇安寺,2室2厅,整租,精装修,3,7层,1800,崇安寺  水曲巷精装三房  二院 妇幼  八佰伴  南禅寺旁
2490,百岁苑小区 ,梁溪区,崇安寺,2室1厅,整租,精装修,5,7层,1500,U房置业实拍市中心百岁坊巷市妇幼二院南禅寺地铁口精装2房
2491,绿地波士顿公馆 ,惠山区,惠山新城,2室2厅,整租,精装修,29,33层,2100,绿地世纪城 临轻轨菜场  家具家电齐全 拎包可住 有钥匙
2492,溪北新村 ,滨湖区,河埒口,3室1厅,整租,中等装修,6,6层,1800,万达广场旁边，溪北新村，三房一厅，设施齐全，拎包入住，有钥匙
2493,欧典家园 ,新吴区,长江路,2室2厅,合租,精装修,6,18层,750,新区哥伦布欧尚超市 欧典家园 商圈中心地段（包物业) 急租
2494,棉花巷小区 ,梁溪区,北大街,1室2厅,整租,精装修,6,7层,1600,全新现代风精装一居室 临近五爱棉花巷海底捞恒隆梦之岛
2495,长江1号 ,新吴区,旺庄,1室0厅,整租,中等装修,15,33层,1300,长江北路 3号线地铁 长江一号 精装朝东 干净整洁
2496,优族联盟 ,梁溪区,崇安寺,2室0厅,整租,精装修,16,16层,2200,市中心崇安寺地铁口 优族联盟公寓房 办公装交通方便 拎包入住
2497,瑞城花园北区 ,新吴区,江溪,2室1厅,整租,精装修,14,18层,2100,急租 瑞城国际精装修小三房.低出租.南北通透 适合家庭
2498,和泰苑 ,梁溪区,上马墩,2室2厅,整租,精装修,4,7层,2000,保利广场 酒吧街 和泰苑精装2房 市中心崇安寺 苏宁广场旁
2499,花汇苑 ,滨湖区,胡埭镇,3室2厅,整租,中等装修,6,6层,1600,花汇苑三区顶带阁 房东自住装修，现对外出租。
2500,芦庄五区 ,梁溪区,金星,1室1厅,整租,精装修,5,6层,1200,整租丨芦庄五区精装单间保养的干净整洁家电家具齐全拎包可住！！
2501,太湖国际社区星辉塞纳 ,滨湖区,太湖新城,3室2厅,整租,精装修,13,18层,2100,《U房置业实拍》太湖国际社区空房裸足三房！可做培训随时看！
2502,宝龙国际公寓 ,新吴区,长江路,1室1厅,整租,精装修,3,7层,1300,宝龙公寓 1室1厅 购物便利 可居住 可办公 物美价廉
2503,洛社张镇家园B区(1-101) ,惠山区,洛社新城,3室1厅,合租,中等装修,4,6层,500,张镇合租，价格便宜！！
2504,建乐家园A区(51-61) ,梁溪区,金星,2室1厅,整租,精装修,30,33层,2100,建乐家园，全装修二房，设施齐，拎包入住。电梯房
2505,玉兰西花园(二期) ,滨湖区,太湖新城,4室2厅,整租,精装修,17,26层,5300,玉兰花园精装大四房 家具家电齐全 拎包入住 随时看房交通便利
2506,融创熙园(二期) ,滨湖区,太湖新城,1室1厅,整租,精装修,15,32层,1500,星光广场单身公寓小却温馨拎包入住看房方便近江南大学
2507,金都花园 ,惠山区,惠山新城,1室1厅,整租,毛坯,1,18层,1500,金都花园，商品，1500一个月
2508,金福南苑 ,锡山区,东亭,2室2厅,整租,精装修,6,11层,1300,荟聚地铁口金福南苑现有精装两房急租 靠近中邦云林国信东亭
2509,日晖巷 ,梁溪区,崇安寺,2室2厅,整租,精装修,8,8层,1800,日晖巷精装两房，近恒隆广场后西溪五姓巷五爱家园，设施齐全
2510,雪溪苑B区(1-25#) ,滨湖区,太湖新城,2室2厅,整租,精装修,17,18层,1500,《有家》雪溪苑精装两房全配1500
2511,环湖苑 ,滨湖区,河埒口,2室1厅,整租,精装修,7,25层,1600,蠡园小学旁近瑜憬湾《环湖苑》2房出租 自住装修 拎包入住诚租
2512,嘉德花园 ,梁溪区,北大街,1室1厅,整租,精装修,2,7层,1500,江尖公园北大街嘉德花园 精装一房电梯直达 厨卫全明 近沃尔玛
2513,泰伯花苑一区 ,新吴区,梅村,3室2厅,整租,精装修,3,6层,2000,泰伯花园 首.次出租 居家装修 大三房 交通方便 随时看房
2514,塘泾新村 ,梁溪区,清名桥,3室2厅,整租,豪华装修,18,22层,3500,近花园实小，水仙里塘泾里豪装三房电梯房拎包入住诚心出租
2515,栖霞栖庭 ,滨湖区,太湖新城,2室2厅,整租,中等装修,15,15层,2700,栖霞栖庭 2室2厅1卫 居住的理想
2516,长江国际花园 ,新吴区,长江路,1室1厅,整租,精装修,4,6层,1700,长江路长江国际花园精装一室一厅 带地暖片 家具家电齐全 速来
2517,橘子公寓 ,梁溪区,北大街,2室1厅,整租,豪华装修,16,30层,3500,欧风街金太湖广场橘子公寓美式风格 跃层两室 急租
2518,禾嘉国际 ,梁溪区,北大街,1室1厅,整租,毛坯,18,33层,2000,红豆万花城对面禾嘉国际公寓大落地窗采光无敌拎操入住
2519,横街小区 ,梁溪区,北大街,3室1厅,整租,中等装修,5,7层,2100,市中心大成巷解放西路旁，三房全装设施齐3空3家，近崇安保利
2520,青山二村(西区) ,滨湖区,河埒口,1室1厅,整租,精装修,5,7层,900,青山二村精装一房   背靠四院，青山高中   家电齐全拎包入
2521,唐明园 ,新吴区,鸿山,2室2厅,整租,精装修,2,6层,1200,唐明园精装两室2厅家具家电全留 靠近学校 镇政府 看房方便
2522,万科金域缇香东区 ,新吴区,江溪,3室2厅,整租,精装修,29,34层,4500,长江路欧尚超市旁万科金域缇香精装三房拎包入住
2523,长江国际花园 ,新吴区,长江路,4室2厅,整租,精装修,1,5层,5000,长江路 假日广场对面长江国际花园一楼带院子大四房 干净整洁
2524,梁湖南苑 ,滨湖区,河埒口,2室1厅,整租,精装修,3,6层,1300,"挥泪底价出!万达2号线河埒口荣巷打酱油梁湖南苑2房精装,拎包"
2525,爱家金河湾 ,梁溪区,广丰,2室1厅,整租,精装修,12,30层,2000,火车站酒吧街附近爱家金河湾精装两房 价格实惠 家电齐全 拎包
2526,天鹅湖花园B区 ,滨湖区,太湖新城,2室2厅,整租,精装修,17,30层,2300,天鹅湖花园温馨两房 家电齐全 自住装修 近江南大学 星光广场
2527,爱家金河湾 ,梁溪区,广丰,2室1厅,整租,精装修,21,45层,1500,近酒吧街爱家金河湾 高档小区 舒适精装大两房 看房方便哦
2528,中城誉品(南区) ,滨湖区,河埒口,3室1厅,整租,精装修,15,28层,1900,中城誉品 精装三房 家电家具齐全拎包入住 随时看房
2529,华润悦府 ,滨湖区,河埒口,3室2厅,整租,豪华装修,10,32层,9000,河埒口万达广场附近 华润悦府欧式豪装三房 拎包入住
2530,金科观天下 ,梁溪区,上马墩,2室1厅,整租,精装修,18,33层,1800,上马墩站金科观天下精装两室家电全新装修好干净清爽拎包入住
2531,绿地波士顿公馆 ,惠山区,惠山新城,1室1厅,整租,精装修,20,25层,1000,绿地地铁口单身公寓1000/月房源真实图片实拍拎包入住
2532,建设新村 ,梁溪区,北大街,1室1厅,整租,中等装修,4,5层,1000,建设新村一室好房  房西即将到期急租  沃尔玛超市旁 急急急
2533,万达文化旅游城 ,滨湖区,太湖新城,3室2厅,整租,精装修,8,18层,2000,万达城 精装三房 户型反正 随时看房 太湖新城 交通方便
2534,蠡湖人家 ,滨湖区,蠡湖新城,2室2厅,整租,精装修,18,32层,2200,蠡湖家园 精装两房 小区环境优美 交通便利 家具齐全拎包入住
2535,五洲幸福湾 ,锡山区,羊尖,2室2厅,整租,精装修,18,29层,1600,五洲幸福湾精装两房  中间楼层  采光无遮挡  看房方便
2536,海岸城郦园 ,滨湖区,太湖新城,5室2厅,整租,精装修,2,30层,4500,海岸城郦园精装修领包入住交通便利临近周新苑华庄观山名筑购物场
2537,银仁大厦 ,梁溪区,崇安寺,2室2厅,整租,豪华装修,26,33层,3700,市中心崇安寺 银仁大厦2房精装 大成巷 恒隆 苏宁广场附近
2538,香山名园 ,新吴区,旺庄,2室2厅,整租,毛坯,23,33层,2300,长江北路 香山名园 近地铁 采光好  南北通透 房东急租
2539,水秀新村(溪东路) ,滨湖区,河埒口,2室2厅,整租,精装修,4,11层,1300,水秀新村 新体育中心旁 交通便捷 靠近万达 休闲购物两不误
2540,沁园新村 ,梁溪区,清名桥,2室2厅,整租,精装修,2,6层,2000,沁园新村清扬新村景明南苑茂业豪园精装修采光好楼层好临近地铁
2541,甲壳虫2933小区 ,梁溪区,广益,1室1厅,整租,精装修,22,34层,1400,好房分享 甲壳虫温馨小窝 配套齐全 广益地铁口附近 拎包入住
2542,东风家园 ,梁溪区,江海,2室2厅,整租,精装修,13,28层,1500,长江北路 交通便利 精装两室 设施齐全 采光无敌 拎包入住
2543,融创星光广场 ,滨湖区,太湖新城,1室1厅,整租,精装修,9,25层,1500,《U房置业实拍》融创星光广场！精装一室一厅！近地铁口拎包入住
2544,金科观天下 ,梁溪区,上马墩,3室1厅,整租,精装修,19,34层,3800,上马墩靖海地铁旁 金科观天下 精装房 设施全拎包入住 包物业
2545,东方云顶 ,梁溪区,崇安寺,1室1厅,整租,精装修,12,18层,1500,家电齐全 设施设备齐全实用，可拎包入住。 交通便利 采光无敌
2546,理想城市花园 ,惠山区,惠山新城,2室2厅,整租,精装修,8,11层,2000,理想城市，2房一卫，都带空调，靠近地铁口
2547,山语银城 ,滨湖区,河埒口,3室2厅,整租,精装修,18,24层,5000,育红小学旁小桃园地鉄口《山语银城》精装3房拎包入住 房东诚租
2548,银城天元世家 ,梁溪区,迎龙桥,3室2厅,整租,精装修,9,23层,4500,西水东运河旁万科品质小区精装三房重点是带车位出租
2549,景秀苑南区 ,滨湖区,蠡湖新城,6室3厅,整租,精装修,1,3层,4800,景秀苑独栋别墅精装上下三层带超大露台近夏家边蠡湖家园
2550,金太湖国际城 ,梁溪区,北大街,1室2厅,整租,精装修,5,30层,2000,金太湖国际城精装 家电齐全 拎包入住 交通方便  101医院
